timestamp,left_gaze_point_on_display_area,right_gaze_point_on_display_area,left_pupil_validity,right_pupil_validity
1698048216994,"(0.5560745124720781, 0.3849055877389301)","(nan, nan)",3,0
1698048217011,"(0.5572931959313442, 0.38953880683957065)","(nan, nan)",3,0
1698048217026,"(0.5591561198834077, 0.38498983930853486)","(nan, nan)",3,0
1698048217041,"(0.5621614324086073, 0.3843028649717583)","(nan, nan)",3,0
1698048217058,"(0.5919489636486827, 0.3384990208047786)","(nan, nan)",3,0
1698048217074,"(0.5743823083283576, 0.3953151314853235)","(nan, nan)",3,0
1698048217089,"(0.5655006473318049, 0.3722163137922815)","(nan, nan)",3,0
1698048217107,"(0.5267198590815232, 0.46997652700403775)","(nan, nan)",3,0
1698048217122,"(0.5459620899595914, 0.31169714602863624)","(nan, nan)",3,0
1698048217140,"(nan, nan)","(nan, nan)",0,0
1698048217157,"(0.5337551753670352, 0.34960788344027166)","(nan, nan)",3,0
1698048217171,"(0.4824845540070195, 0.2878999352879188)","(nan, nan)",3,0
1698048217188,"(0.5042152553678595, 0.3126569349717518)","(nan, nan)",3,0
1698048217205,"(0.49646315811091074, 0.33453302475719776)","(nan, nan)",3,0
1698048217220,"(0.4832076788266485, 0.2920449273441835)","(nan, nan)",3,0
1698048217238,"(0.3516679559731492, 0.3122973998853435)","(nan, nan)",3,0
1698048217253,"(0.3701187215638151, 0.36956316088425456)","(nan, nan)",3,0
1698048217271,"(0.31902841872155924, 0.42422391272919874)","(nan, nan)",3,0
1698048217286,"(0.36926309062433876, 0.41305054980781797)","(nan, nan)",3,0
1698048217301,"(0.34001819437024133, 0.43315149296921274)","(nan, nan)",3,0
1698048217319,"(0.36506944456329715, 0.35683068100447535)","(nan, nan)",3,0
1698048217333,"(nan, nan)","(nan, nan)",0,0
1698048217351,"(0.37630210576627193, 0.30410956694328706)","(nan, nan)",3,0
1698048217366,"(nan, nan)","(nan, nan)",0,0
1698048217381,"(nan, nan)","(nan, nan)",0,0
1698048217399,"(nan, nan)","(nan, nan)",0,0
1698048217417,"(0.3628754163902891, 0.2928065862225144)","(nan, nan)",3,0
1698048217431,"(0.37449407731717915, 0.35559962052406147)","(nan, nan)",3,0
1698048217447,"(0.37051073802383105, 0.3494458611910319)","(nan, nan)",3,0
1698048217462,"(0.3702096051274003, 0.33745158554016985)","(nan, nan)",3,0
1698048217480,"(0.37270195779603016, 0.35848577685718547)","(nan, nan)",3,0
1698048217495,"(nan, nan)","(nan, nan)",0,0
1698048217510,"(nan, nan)","(nan, nan)",0,0
1698048217527,"(nan, nan)","(nan, nan)",0,0
1698048217541,"(nan, nan)","(nan, nan)",0,0
1698048217561,"(nan, nan)","(nan, nan)",0,0
1698048217575,"(nan, nan)","(nan, nan)",0,0
1698048217590,"(nan, nan)","(nan, nan)",0,0
1698048217608,"(nan, nan)","(nan, nan)",0,0
1698048217623,"(nan, nan)","(nan, nan)",0,0
1698048217641,"(nan, nan)","(nan, nan)",0,0
1698048217656,"(nan, nan)","(nan, nan)",0,0
1698048217674,"(nan, nan)","(nan, nan)",0,0
1698048217688,"(nan, nan)","(nan, nan)",0,0
1698048217705,"(nan, nan)","(nan, nan)",0,0
1698048217720,"(nan, nan)","(nan, nan)",0,0
1698048217738,"(nan, nan)","(nan, nan)",0,0
1698048217752,"(nan, nan)","(nan, nan)",0,0
1698048217772,"(nan, nan)","(nan, nan)",0,0
1698048217786,"(nan, nan)","(nan, nan)",0,0
1698048217803,"(0.2597022383226236, 0.45308794497090304)","(nan, nan)",3,0
1698048217821,"(nan, nan)","(nan, nan)",0,0
1698048217834,"(nan, nan)","(nan, nan)",0,0
1698048217852,"(nan, nan)","(nan, nan)",0,0
1698048217870,"(0.2633703273431183, 0.4873826543933155)","(nan, nan)",3,0
1698048217885,"(nan, nan)","(nan, nan)",0,0
1698048217905,"(0.16907032000420852, 0.4782331808252952)","(0.16907032000420852, 0.4782331808252952)",3,3
1698048217920,"(0.1618072946017989, 0.5288878168276085)","(0.1618072946017989, 0.5288878168276085)",3,3
1698048217935,"(nan, nan)","(0.062361941925709416, 0.39719458957650466)",0,3
1698048217950,"(nan, nan)","(0.11152645611152427, 0.4752417871836175)",0,3
1698048217970,"(nan, nan)","(0.15178470259548846, 0.41983604160597854)",0,3
1698048217984,"(nan, nan)","(0.13016971315302533, 0.47690614145056964)",0,3
1698048217999,"(0.1986228404493105, 0.6037405529073299)","(0.1986228404493105, 0.6037405529073299)",3,3
1698048218017,"(nan, nan)","(0.12188638731460148, 0.4502227743767282)",0,3
1698048218032,"(nan, nan)","(0.1264199445599653, 0.47925932173714686)",0,3
1698048218047,"(nan, nan)","(0.1274453542332727, 0.4927247594111059)",0,3
1698048218064,"(nan, nan)","(0.1373700882161531, 0.47853161037770436)",0,3
1698048218081,"(nan, nan)","(0.11788712477321339, 0.5047613151536744)",0,3
1698048218096,"(0.18417902867054306, 0.571596881727205)","(0.18417902867054306, 0.571596881727205)",3,3
1698048218111,"(nan, nan)","(0.12071298312299585, 0.497877992778354)",0,3
1698048218128,"(nan, nan)","(0.11627285873061285, 0.5051733145874555)",0,3
1698048218145,"(nan, nan)","(0.11077092253830567, 0.486406508918372)",0,3
1698048218163,"(0.17691365623707972, 0.5386529749427401)","(0.17691365623707972, 0.5386529749427401)",3,3
1698048218178,"(0.13651105756198673, 0.5426384136602296)","(0.13651105756198673, 0.5426384136602296)",3,3
1698048218195,"(nan, nan)","(0.10683374981283747, 0.4736067512284323)",0,3
1698048218211,"(nan, nan)","(nan, nan)",0,0
1698048218228,"(nan, nan)","(0.15997826389673214, 0.44877784452731784)",0,3
1698048218243,"(nan, nan)","(0.6903736824292046, 0.9936204006083745)",0,3
1698048218261,"(nan, nan)","(0.15252066198803135, 0.4220062139043668)",0,3
1698048218278,"(nan, nan)","(0.12038651413769631, 0.43573181301853364)",0,3
1698048218293,"(nan, nan)","(0.16669790340313723, 0.45302776527832833)",0,3
1698048218308,"(nan, nan)","(0.09608400939282206, 0.4686374516907973)",0,3
1698048218323,"(nan, nan)","(0.12807006455394404, 0.4566820613797527)",0,3
1698048218341,"(nan, nan)","(0.2819207798306688, 0.6062628535607326)",0,3
1698048218357,"(nan, nan)","(0.5028638092734634, 0.7268793140123835)",0,3
1698048218374,"(nan, nan)","(0.4913137529902959, 0.7140091923742025)",0,3
1698048218389,"(nan, nan)","(nan, nan)",0,0
1698048218404,"(0.3388345774573429, 0.5581518125645791)","(nan, nan)",3,0
1698048218419,"(nan, nan)","(nan, nan)",0,0
1698048218437,"(nan, nan)","(nan, nan)",0,0
1698048218453,"(nan, nan)","(nan, nan)",0,0
1698048218471,"(0.8367573978004919, 0.8375031679723514)","(nan, nan)",3,0
1698048218483,"(nan, nan)","(nan, nan)",0,0
1698048218503,"(0.8343086397210253, 0.8243679470730333)","(nan, nan)",3,0
1698048218520,"(0.8288347409935422, 0.8934983659234148)","(nan, nan)",3,0
1698048218535,"(0.825677652723907, 0.8726586013054869)","(nan, nan)",3,0
1698048218552,"(0.82174396057199, 0.8856333430246056)","(nan, nan)",3,0
1698048218570,"(0.8203080273117886, 0.8941047920562837)","(nan, nan)",3,0
1698048218585,"(0.8191291212957456, 0.8963101463287925)","(nan, nan)",3,0
1698048218599,"(0.8158632928120111, 0.9045408765901716)","(nan, nan)",3,0
1698048218617,"(0.8163664803496692, 0.9056929319357181)","(nan, nan)",3,0
1698048218632,"(0.8202934925580431, 0.9015031908772824)","(nan, nan)",3,0
1698048218647,"(0.8195248210056769, 0.9000900482501037)","(nan, nan)",3,0
1698048218664,"(0.8198705742052089, 0.8977470522191932)","(nan, nan)",3,0
1698048218681,"(0.8223539389874476, 0.8958654338313554)","(nan, nan)",3,0
1698048218698,"(0.8246414379090109, 0.8964801925370424)","(nan, nan)",3,0
1698048218712,"(0.8267761788116287, 0.8938992552601053)","(nan, nan)",3,0
1698048218730,"(0.8300273290408082, 0.8891376528153051)","(nan, nan)",3,0
1698048218745,"(0.8277600977359199, 0.8914238639055301)","(nan, nan)",3,0
1698048218763,"(0.827044589205793, 0.8973128325912305)","(nan, nan)",3,0
1698048218778,"(0.8250546411216018, 0.9014655399926971)","(nan, nan)",3,0
1698048218795,"(0.8265042715738558, 0.9093296370500822)","(nan, nan)",3,0
1698048218810,"(0.8295073136784049, 0.914587490498268)","(nan, nan)",3,0
1698048218828,"(nan, nan)","(nan, nan)",3,0
1698048218845,"(0.8880065428430834, 0.9814949640890801)","(nan, nan)",3,0
1698048218860,"(nan, nan)","(nan, nan)",3,0
1698048218875,"(nan, nan)","(nan, nan)",3,0
1698048218892,"(nan, nan)","(nan, nan)",3,0
1698048218909,"(nan, nan)","(nan, nan)",3,0
1698048218924,"(nan, nan)","(nan, nan)",3,0
1698048218942,"(nan, nan)","(nan, nan)",3,0
1698048218956,"(nan, nan)","(nan, nan)",3,0
1698048218973,"(nan, nan)","(nan, nan)",3,0
1698048218990,"(nan, nan)","(nan, nan)",3,0
1698048219005,"(nan, nan)","(nan, nan)",3,0
1698048219023,"(nan, nan)","(nan, nan)",3,0
1698048219037,"(nan, nan)","(nan, nan)",3,0
1698048219055,"(nan, nan)","(nan, nan)",3,0
1698048219070,"(nan, nan)","(nan, nan)",3,0
1698048219087,"(nan, nan)","(nan, nan)",3,0
1698048219104,"(nan, nan)","(nan, nan)",3,0
1698048219120,"(nan, nan)","(nan, nan)",3,0
1698048219135,"(nan, nan)","(nan, nan)",3,0
1698048219152,"(nan, nan)","(nan, nan)",3,0
1698048219167,"(nan, nan)","(nan, nan)",3,0
1698048219185,"(nan, nan)","(nan, nan)",3,0
1698048219202,"(nan, nan)","(nan, nan)",3,0
1698048219216,"(nan, nan)","(nan, nan)",3,0
1698048219234,"(nan, nan)","(nan, nan)",3,0
1698048219249,"(nan, nan)","(nan, nan)",3,0
1698048219267,"(nan, nan)","(nan, nan)",3,0
1698048219282,"(nan, nan)","(nan, nan)",3,0
1698048219299,"(nan, nan)","(nan, nan)",3,0
1698048219314,"(nan, nan)","(nan, nan)",3,0
1698048219329,"(nan, nan)","(nan, nan)",3,0
1698048219349,"(nan, nan)","(nan, nan)",3,0
1698048219362,"(nan, nan)","(nan, nan)",3,0
1698048219379,"(nan, nan)","(nan, nan)",3,0
1698048219394,"(0.8223562833983599, 0.9962380629284725)","(nan, nan)",3,0
1698048219412,"(0.797236861106493, 0.9959562985216996)","(nan, nan)",3,0
1698048219427,"(0.6380685818229945, 0.7622319515688795)","(nan, nan)",3,0
1698048219442,"(nan, nan)","(nan, nan)",0,3
1698048219459,"(nan, nan)","(nan, nan)",0,0
1698048219473,"(nan, nan)","(nan, nan)",0,0
1698048219490,"(nan, nan)","(nan, nan)",0,0
1698048219507,"(nan, nan)","(nan, nan)",0,0
1698048219525,"(nan, nan)","(nan, nan)",0,0
1698048219540,"(nan, nan)","(nan, nan)",0,0
1698048219558,"(0.8126886318569286, 0.6852957636708392)","(nan, nan)",3,0
1698048219573,"(nan, nan)","(0.08810842504164675, 0.28392097746039885)",0,3
1698048219591,"(0.5154794493992556, 0.7156439197155794)","(0.5154794493992556, 0.7156439197155794)",3,3
1698048219606,"(0.5187073747931317, 0.6915760546651797)","(0.5187073747931317, 0.6915760546651797)",3,3
1698048219621,"(0.5180974147150859, 0.6832249650186513)","(0.5180974147150859, 0.6832249650186513)",3,3
1698048219638,"(0.5248861949649735, 0.6894071168220237)","(0.5248861949649735, 0.6894071168220237)",3,3
1698048219656,"(0.19686150640140124, 0.4772906742554319)","(0.19686150640140124, 0.4772906742554319)",3,3
1698048219671,"(0.17804104967144288, 0.4610251835008021)","(0.17804104967144288, 0.4610251835008021)",3,3
1698048219689,"(0.1734856865618634, 0.4053407596544708)","(0.1734856865618634, 0.4053407596544708)",3,3
1698048219704,"(0.1415775566095461, 0.42651814777843355)","(0.1415775566095461, 0.42651814777843355)",3,3
1698048219719,"(0.17389176151169844, 0.3879676539426573)","(0.17389176151169844, 0.3879676539426573)",3,3
1698048219735,"(0.1421448134567376, 0.4292882653197211)","(0.1421448134567376, 0.4292882653197211)",3,3
1698048219753,"(0.18097583414160567, 0.4203430940926468)","(0.18097583414160567, 0.4203430940926468)",3,3
1698048219768,"(0.13908234691845797, 0.421615508823343)","(0.13908234691845797, 0.421615508823343)",3,3
1698048219785,"(0.17125847672801559, 0.4047164339207337)","(0.17125847672801559, 0.4047164339207337)",3,3
1698048219800,"(0.10659969096625488, 0.356490897201784)","(0.10659969096625488, 0.356490897201784)",3,3
1698048219818,"(0.2551073911453337, 0.4688343473003497)","(nan, nan)",3,0
1698048219831,"(0.2094051523714017, 0.46558865588081755)","(nan, nan)",3,0
1698048219849,"(0.26125927442091235, 0.45853652175247966)","(nan, nan)",3,0
1698048219864,"(0.24482441926739723, 0.4965577429074062)","(nan, nan)",3,0
1698048219882,"(0.2539541443210834, 0.5237987751324402)","(nan, nan)",3,0
1698048219897,"(0.2512315647558899, 0.5035237737832909)","(nan, nan)",3,0
1698048219912,"(0.24755349331159904, 0.5080795308181045)","(nan, nan)",3,0
1698048219929,"(0.2478258622804375, 0.5085230088603092)","(nan, nan)",3,0
1698048219947,"(0.23971597860231852, 0.4945468153339848)","(nan, nan)",3,0
1698048219962,"(0.06406865104884651, 0.5106845399720714)","(nan, nan)",3,0
1698048219980,"(0.22198105060340048, 0.49130729619061425)","(nan, nan)",3,0
1698048219995,"(0.22061945966042582, 0.6037288255826231)","(nan, nan)",3,0
1698048220013,"(0.2155591160037099, 0.4923436213581325)","(nan, nan)",3,0
1698048220028,"(0.14758159867526388, 0.5079125707479355)","(nan, nan)",3,0
1698048220043,"(0.21890325185186135, 0.5189649570565507)","(nan, nan)",3,0
1698048220060,"(0.13442042253527162, 0.5893859988523047)","(nan, nan)",3,0
1698048220076,"(0.22473864373197078, 0.630806292489377)","(nan, nan)",3,0
1698048220093,"(0.1389746098866247, 0.6078090087391919)","(nan, nan)",3,0
1698048220116,"(0.21121540795258384, 0.6356539981866303)","(nan, nan)",3,0
1698048220125,"(0.09733283489318571, 0.4936073949022024)","(nan, nan)",3,0
1698048220140,"(0.21531009181242275, 0.5934593925050959)","(nan, nan)",3,0
1698048220158,"(0.10633835444834194, 0.5452841598368626)","(nan, nan)",3,0
1698048220173,"(nan, nan)","(nan, nan)",0,0
1698048220188,"(nan, nan)","(nan, nan)",0,0
1698048220202,"(nan, nan)","(nan, nan)",0,0
1698048220219,"(nan, nan)","(nan, nan)",0,0
1698048220237,"(nan, nan)","(nan, nan)",0,0
1698048220252,"(nan, nan)","(nan, nan)",0,0
1698048220269,"(nan, nan)","(nan, nan)",0,0
1698048220283,"(nan, nan)","(nan, nan)",0,0
1698048220301,"(nan, nan)","(nan, nan)",0,0
1698048220316,"(nan, nan)","(nan, nan)",0,0
1698048220334,"(nan, nan)","(nan, nan)",0,0
1698048220349,"(nan, nan)","(nan, nan)",0,0
1698048220366,"(nan, nan)","(nan, nan)",0,0
1698048220381,"(nan, nan)","(nan, nan)",0,0
1698048220399,"(nan, nan)","(nan, nan)",0,0
1698048220414,"(nan, nan)","(nan, nan)",0,0
1698048220432,"(nan, nan)","(nan, nan)",0,0
1698048220446,"(nan, nan)","(nan, nan)",0,0
1698048220463,"(nan, nan)","(nan, nan)",0,0
1698048220480,"(nan, nan)","(nan, nan)",0,0
1698048220495,"(nan, nan)","(nan, nan)",0,0
1698048220513,"(nan, nan)","(nan, nan)",0,0
1698048220528,"(nan, nan)","(nan, nan)",0,0
1698048220543,"(nan, nan)","(nan, nan)",0,0
1698048220561,"(nan, nan)","(nan, nan)",0,0
1698048220576,"(nan, nan)","(nan, nan)",0,0
1698048220594,"(nan, nan)","(nan, nan)",0,0
1698048220611,"(nan, nan)","(nan, nan)",0,0
1698048220625,"(nan, nan)","(nan, nan)",0,0
1698048220641,"(nan, nan)","(nan, nan)",0,0
1698048220659,"(nan, nan)","(nan, nan)",0,0
1698048220674,"(nan, nan)","(nan, nan)",0,0
1698048220692,"(nan, nan)","(nan, nan)",0,0
1698048220707,"(nan, nan)","(nan, nan)",0,0
1698048220724,"(nan, nan)","(0.8292027629748211, 0.8327341587961575)",0,3
1698048220739,"(nan, nan)","(nan, nan)",0,0
1698048220756,"(nan, nan)","(nan, nan)",0,0
1698048220771,"(nan, nan)","(nan, nan)",0,0
1698048220791,"(0.2169325089121882, 0.5890619543538251)","(0.2169325089121882, 0.5890619543538251)",3,3
1698048220814,"(0.07499262730033694, 0.517107719159551)","(0.07499262730033694, 0.517107719159551)",3,3
1698048220825,"(0.10609685990468817, 0.44334006922902397)","(0.10609685990468817, 0.44334006922902397)",3,3
1698048220839,"(0.09929402615605068, 0.5546746607889901)","(0.09929402615605068, 0.5546746607889901)",3,3
1698048220854,"(0.12456748945074674, 0.559680685369786)","(0.12456748945074674, 0.559680685369786)",3,3
1698048220872,"(0.16030684384397798, 0.5776244180127316)","(0.16030684384397798, 0.5776244180127316)",3,3
1698048220886,"(0.3097407792429485, 0.827118621944412)","(0.3097407792429485, 0.827118621944412)",3,3
1698048220907,"(nan, nan)","(nan, nan)",3,3
1698048220922,"(nan, nan)","(nan, nan)",3,3
1698048220936,"(nan, nan)","(nan, nan)",3,0
1698048220951,"(nan, nan)","(nan, nan)",0,0
1698048220975,"(nan, nan)","(nan, nan)",0,3
1698048220984,"(nan, nan)","(nan, nan)",0,0
1698048220999,"(nan, nan)","(nan, nan)",0,0
1698048221014,"(nan, nan)","(nan, nan)",0,0
1698048221032,"(nan, nan)","(nan, nan)",0,0
1698048221047,"(nan, nan)","(nan, nan)",0,0
1698048221065,"(nan, nan)","(nan, nan)",0,0
1698048221080,"(nan, nan)","(nan, nan)",0,0
1698048221097,"(nan, nan)","(nan, nan)",0,0
1698048221111,"(nan, nan)","(nan, nan)",0,0
1698048221129,"(nan, nan)","(nan, nan)",0,0
1698048221144,"(nan, nan)","(nan, nan)",0,0
1698048221161,"(nan, nan)","(nan, nan)",0,0
1698048221178,"(nan, nan)","(nan, nan)",0,0
1698048221195,"(nan, nan)","(nan, nan)",0,0
1698048221210,"(nan, nan)","(nan, nan)",0,0
1698048221227,"(nan, nan)","(nan, nan)",0,0
1698048221241,"(nan, nan)","(nan, nan)",0,0
1698048221259,"(nan, nan)","(nan, nan)",0,0
1698048221274,"(nan, nan)","(nan, nan)",0,0
1698048221292,"(nan, nan)","(nan, nan)",0,0
1698048221307,"(nan, nan)","(nan, nan)",0,0
1698048221322,"(nan, nan)","(nan, nan)",0,0
1698048221340,"(nan, nan)","(nan, nan)",0,0
1698048221355,"(nan, nan)","(nan, nan)",0,0
1698048221373,"(nan, nan)","(nan, nan)",0,0
1698048221390,"(nan, nan)","(0.264173299287068, 0.8800267559732943)",0,3
1698048221405,"(nan, nan)","(0.23120949324045786, 0.6462366742793542)",0,3
1698048221422,"(nan, nan)","(0.12426896429554647, 0.5711481572502629)",0,3
1698048221442,"(0.27668943586389005, 0.6590589607772833)","(0.27668943586389005, 0.6590589607772833)",3,3
1698048221457,"(0.21847132589304513, 0.70115697033689)","(0.21847132589304513, 0.70115697033689)",3,3
1698048221472,"(0.24229664013934873, 0.601723144443939)","(0.24229664013934873, 0.601723144443939)",3,3
1698048221489,"(0.20995078589680155, 0.6904690569356121)","(0.20995078589680155, 0.6904690569356121)",3,3
1698048221504,"(nan, nan)","(0.20952849984664343, 0.5944802869822104)",0,3
1698048221522,"(0.22544794438990032, 0.7028611357850839)","(0.22544794438990032, 0.7028611357850839)",3,3
1698048221537,"(0.19196234071617943, 0.6521265688064789)","(0.19196234071617943, 0.6521265688064789)",3,3
1698048221552,"(nan, nan)","(0.04731969124767121, 0.3098732384229088)",0,3
1698048221570,"(0.11429489960425192, 0.6217768696926982)","(0.11429489960425192, 0.6217768696926982)",3,3
1698048221584,"(nan, nan)","(0.08816794323979858, 0.4050889307870811)",0,3
1698048221602,"(nan, nan)","(0.08250985338740838, 0.394236526226099)",0,3
1698048221620,"(nan, nan)","(0.08928755229066145, 0.4150099388752907)",0,3
1698048221635,"(0.059079517578883654, 0.6829731361512614)","(0.059079517578883654, 0.6829731361512614)",3,3
1698048221650,"(nan, nan)","(0.054763312829572135, 0.41476088753217366)",0,3
1698048221665,"(nan, nan)","(0.030504465603133066, 0.43307526535861807)",0,3
1698048221686,"(nan, nan)","(nan, nan)",3,0
1698048221700,"(0.2717110090471053, 0.6113463402073557)","(nan, nan)",3,0
1698048221715,"(nan, nan)","(nan, nan)",0,0
1698048221733,"(nan, nan)","(nan, nan)",3,0
1698048221751,"(nan, nan)","(nan, nan)",3,0
1698048221766,"(nan, nan)","(nan, nan)",0,0
1698048221778,"(nan, nan)","(nan, nan)",0,0
1698048221805,"(nan, nan)","(nan, nan)",0,0
1698048221811,"(nan, nan)","(nan, nan)",0,0
1698048221828,"(nan, nan)","(nan, nan)",0,0
1698048221842,"(nan, nan)","(nan, nan)",0,0
1698048221859,"(nan, nan)","(nan, nan)",0,0
1698048221874,"(nan, nan)","(nan, nan)",0,0
1698048221892,"(nan, nan)","(nan, nan)",0,0
1698048221906,"(nan, nan)","(nan, nan)",0,0
1698048221924,"(nan, nan)","(nan, nan)",0,0
1698048221939,"(nan, nan)","(nan, nan)",0,0
1698048221956,"(nan, nan)","(nan, nan)",0,0
1698048221971,"(nan, nan)","(nan, nan)",0,0
1698048221989,"(nan, nan)","(nan, nan)",0,0
1698048222003,"(nan, nan)","(nan, nan)",0,0
1698048222021,"(nan, nan)","(nan, nan)",0,0
1698048222036,"(nan, nan)","(nan, nan)",0,0
1698048222054,"(nan, nan)","(nan, nan)",0,0
1698048222069,"(nan, nan)","(nan, nan)",0,0
1698048222084,"(nan, nan)","(nan, nan)",0,0
1698048222102,"(nan, nan)","(nan, nan)",0,0
1698048222117,"(nan, nan)","(nan, nan)",0,0
1698048222134,"(nan, nan)","(nan, nan)",0,0
1698048222152,"(nan, nan)","(nan, nan)",0,0
1698048222167,"(nan, nan)","(nan, nan)",0,0
1698048222182,"(nan, nan)","(nan, nan)",0,0
1698048222200,"(nan, nan)","(nan, nan)",0,0
1698048222215,"(nan, nan)","(nan, nan)",0,0
1698048222233,"(nan, nan)","(nan, nan)",0,0
1698048222248,"(nan, nan)","(nan, nan)",0,0
1698048222265,"(nan, nan)","(nan, nan)",0,0
1698048222279,"(nan, nan)","(nan, nan)",0,0
1698048222297,"(nan, nan)","(nan, nan)",0,0
1698048222312,"(nan, nan)","(nan, nan)",0,0
1698048222329,"(nan, nan)","(nan, nan)",0,0
1698048222344,"(nan, nan)","(nan, nan)",0,0
